RA,DEC,Teff,logg,FeH,lmjd,planid,spid,fiberid,obsid,uid,rv,snru,snrg,mag_ps_g
27.428959,40.630411,5048.88,2.492,-0.806,59934,HD015453N404207V03,3,183,1069703183,G17373010978508,-51.28,34.74,142.76,-999.0
26.784509,40.432879,4805.78,2.512,-0.839,59934,HD015453N404207V03,3,239,1069703239,G17371675415861,-118.13,48.55,224.47,-999.0
30.177233,38.847498,4956.61,2.261,-0.833,59934,HD015453N404207V03,7,47,1069707047,G17339279229420,-161.98,13.6,75.51,-999.0
29.560567,39.232953,4949.61,2.125,-0.721,59934,HD015453N404207V03,8,208,1069708208,G17369412790132,-75.76,9.66,63.24,19.3807
29.564789,42.010123,5026.89,2.427,-0.81,59934,HD015453N404207V03,9,87,1069709087,G17372868919325,-130.56,24.63,118.12,-999.0
29.892928,40.995796,4608.34,1.084,-1.793,59934,HD015453N404207V03,9,217,1069709217,G17369183764373,97.53,30.78,135.41,13.204
27.131107,39.92813,4967.22,2.58,-0.83,59934,HD015453N404207V03,10,35,1069710035,G17371389571815,-106.54,10.21,64.53,-999.0
26.066389,39.830201,5019.69,2.359,-0.713,59934,HD015453N404207V03,10,175,1069710175,G17372041022419,-267.18,17.59,91.07,-999.0
29.639723,42.948826,4688.56,1.383,-1.662,59934,HD015453N404207V03,11,42,1069711042,G17370677642018,-112.33,30.54,113.77,-999.0
30.6576522,41.1338622,4832.38,1.986,-0.767,59934,HD015453N404207V03,13,226,1069713226,G17369210376056,-59.49,5.32,46.58,-999.0
153.933248,41.1574,5076.32,2.62,-1.48,59934,HD102103N415057B04,3,27,1069803027,G16408141634133,-63.29,9.1,47.79,-999.0
153.462588,41.592813,4820.24,1.804,-1.592,59934,HD102103N415057B04,3,84,1069803084,G16410046115224,-81.06,31.31,120.13,-999.0
154.740865,41.402629,5173.21,2.557,-1.439,59934,HD102103N415057B04,4,12,1069804012,G16422371776752,112.45,8.97,36.9,16.0822
155.045672,41.924796,5054.01,2.433,-1.437,59934,HD102103N415057B04,4,144,1069804144,G16422910331309,50.35,12.48,54.03,-999.0
153.981651,40.974928,4997.1,2.249,-1.747,59934,HD102103N415057B04,5,159,1069805159,G16408370680502,75.32,22.82,102.39,14.7663
157.48385,41.658005,5062.26,2.591,-1.226,59934,HD102103N415057B04,6,41,1069806041,G16423349682005,273.67,14.41,70.27,15.0751
152.43966,40.917218,5163.97,2.794,-1.459,59934,HD102103N415057B04,10,42,1069810042,L16410873948809,121.56,8.54,39.2,-999.0
156.68267,43.301565,4904.19,2.327,-1.485,59934,HD102103N415057B04,12,76,1069812076,G16423794839184,77.39,5.27,28.54,16.7706
74.8517069,13.9389764,5041.07,2.167,-0.745,59934,KII050434N152414B04,2,195,1069902195,G16753694687572,34.62,23.58,110.59,-999.0
77.1680522,15.0866675,4999.6,2.264,-0.801,59934,KII050434N152414B04,8,237,1069908237,G16752243642374,13.91,15.07,103.04,-999.0
77.337384,16.148952,5005.55,2.337,-0.945,59934,KII050434N152414B04,9,178,1069909178,G16751618211198,-21.91,7.69,55.57,-999.0
78.310574,16.131946,4946.18,2.491,-0.926,59934,KII050434N152414B04,13,21,1069913021,G16744897974712,289.29,10.32,71.09,-999.0
78.441994,15.59566,5156.96,2.45,-1.251,59934,KII050434N152414B04,13,55,1069913055,G16744457684233,48.41,19.11,93.56,-999.0
78.0346722,15.4655831,4511.95,1.158,-1.565,59934,KII050434N152414B04,13,100,1069913100,G16744430581898,125.63,7.42,58.14,17.3742
74.4972881,16.0810019,4714.24,1.923,-0.722,59934,KII050434N152414B04,14,158,1069914158,G16766556098968,57.9,9.33,91.45,-999.0
74.6858781,15.4315083,5410.29,2.852,-1.142,59934,KII050434N152414V02,3,94,1070003094,G16765976663601,180.41,13.61,64.1,-999.0
75.25254,15.781981,4985.02,2.38,-0.77,59934,KII050434N152414V02,3,203,1070003203,G16766200182879,31.69,13.04,87.15,-999.0
76.2078881,14.2756461,5012.15,2.687,-1.15,59934,KII050434N152414V02,5,193,1070005193,G16754521836601,129.3,15.47,99.5,-999.0
77.317369,15.975967,4898.65,2.779,-0.727,59934,KII050434N152414V02,9,176,1070009176,G16752380164716,22.49,21.21,131.33,-999.0
74.7738953,14.7878397,4963.23,2.347,-0.702,59934,KII050434N152414V02,10,124,1070010124,G16751715621240,-67.11,5.72,46.98,-999.0
77.74751611,15.43258944,5000.28,2.849,-0.839,59934,KII050434N152414V02,13,84,1070013084,P16752086898284,148.83,7.24,44.92,-999.0
171.2691595,0.325593,4340.63,1.052,-1.471,59934,TD112445N020547H01,1,19,1070101019,G15402075011829,331.44,5.34,36.22,-999.0
171.2740457,-0.0640674,4395.05,1.389,-0.993,59934,TD112445N020547H01,1,32,1070101032,G10450196906526,175.24,15.05,109.4,-999.0
171.1141924,0.4132207,5237.36,2.569,-1.177,59934,TD112445N020547H01,1,81,1070101081,G15402275601477,-43.2,10.3,49.64,14.5579
171.0388446,0.4963923,4596.24,1.741,-0.932,59934,TD112445N020547H01,1,96,1070101096,G15402285469877,13.3,6.85,60.96,-999.0
171.4488853,-0.057545,4686.64,1.764,-1.089,59934,TD112445N020547H01,1,167,1070101167,G10450193765687,16.31,19.19,102.09,-999.0
169.3502065,0.7832298,4264.34,0.693,-1.567,59934,TD112445N020547H01,2,7,1070102007,G15449234905428,-24.17,8.03,76.74,-999.0
169.7309656,0.0648512,5333.63,2.736,-0.971,59934,TD112445N020547H01,2,111,1070102111,G15401860823425,-11.41,6.4,27.46,15.4147
172.8953718,1.2622682,5016.17,2.505,-1.275,59934,TD112445N020547H01,6,185,1070106185,G15403500325395,136.98,38.55,162.26,-999.0
172.4677458,1.4103645,5061.13,2.898,-0.772,59934,TD112445N020547H01,6,248,1070106248,G15405604998749,139.6,6.84,46.83,-999.0
172.7410655,0.3254761,4594.0,1.922,-0.728,59934,TD112445N020547H01,7,77,1070107077,G15403483756723,-57.01,7.5,89.22,-999.0
171.8562146,2.1584408,4703.97,1.568,-1.179,59934,TD112445N020547H01,9,14,1070109014,G15405482289437,130.44,14.43,103.29,13.6765
169.3426341,2.1169115,4832.96,2.076,-1.19,59934,TD112445N020547H01,10,10,1070110010,G15449618989563,297.01,8.6,54.53,-999.0
171.0548183,3.83165,4959.6,2.544,-0.859,59934,TD112445N020547H01,11,97,1070111097,G15452848052909,116.38,11.04,65.36,-999.0
169.8913058,2.8796627,4428.1,0.848,-1.705,59934,TD112445N020547H01,14,87,1070114087,G15452563698910,-220.34,14.38,83.45,-999.0
169.8134416,2.9285069,4261.44,1.025,-1.185,59934,TD112445N020547H01,14,91,1070114091,G15452565959071,7.04,9.8,84.12,-999.0
169.0421992,3.014454,5066.32,2.404,-0.869,59934,TD112445N020547H01,14,106,1070114106,G15452548545656,69.36,31.09,129.52,-999.0
170.3640214,3.0025832,4940.1,2.489,-1.035,59934,TD112445N020547H01,15,71,1070115071,G15452902729299,38.44,22.14,87.78,-999.0
60.2401744,11.9814436,4961.15,2.373,-0.707,59935,KII040037N135331B02,1,77,1070301077,G16682769945868,10.44,10.34,62.98,14.9206
58.75074,13.5871375,5255.98,2.532,-1.189,59935,KII040037N135331B02,3,91,1070303091,G16670813357322,-102.72,19.89,87.45,19.7905
59.9052964,14.1815306,5230.17,2.384,-1.496,59935,KII040037N135331B02,4,229,1070304229,G16678280727972,-146.86,17.71,93.83,-999.0
59.352025,14.7855861,5256.7,2.91,-1.072,59935,KII040037N135331B02,15,92,1070315092,G16677916972598,-207.97,12.42,52.48,-999.0
60.2955425,14.9724122,5007.39,2.744,-0.837,59935,KII040037N135331B02,15,143,1070315143,G16678040313302,-165.79,13.51,77.66,-999.0
135.155646,13.588347,4585.4,1.697,-0.958,59935,KII090458N132038B03,3,73,1070403073,G16351153733245,33.61,6.74,48.69,18.0108
135.637951,13.502915,4613.04,1.657,-1.194,59935,KII090458N132038B03,4,131,1070404131,G16351046755963,225.19,7.11,53.35,15.5365
135.667347,12.786801,5177.55,2.967,-1.374,59935,KII090458N132038B03,5,235,1070405235,G16348838500037,131.43,8.04,52.01,-999.0
136.56962,12.323054,4768.91,1.951,-1.24,59935,KII090458N132038B03,8,192,1070408192,G16292044509992,0.6,6.0,40.96,20.0636
136.986194,13.330429,5145.68,2.965,-1.252,59935,KII090458N132038B03,9,14,1070409014,G16349812666276,145.52,12.96,73.81,-999.0
134.673137,12.871004,5191.72,2.767,-1.522,59935,KII090458N132038B03,10,231,1070410231,G16350981866188,25.9,9.91,50.44,-999.0
134.585745,12.857899,4711.47,1.974,-0.839,59935,KII090458N132038B03,10,249,1070410249,G16343451310031,58.83,6.28,40.84,-999.0
136.618131,15.587361,5056.03,2.653,-1.232,59935,KII090458N132038B03,11,206,1070411206,G16354737253347,178.9,7.31,39.68,-999.0
137.734907,15.198965,4982.11,2.518,-0.967,59935,KII090458N132038B03,12,48,1070412048,G16349927534391,285.4,16.09,87.55,-999.0
137.089401,14.940566,5281.26,2.973,-1.231,59935,KII090458N132038B03,12,136,1070412136,G16349351934999,-111.43,5.61,29.05,16.9466
138.701802,13.611728,4985.6,2.681,-0.801,59935,KII090458N132038B03,13,7,1070413007,G16350331787449,53.31,7.49,56.48,-999.0
136.45959,14.298335,4924.04,2.454,-0.999,59935,KII090458N132038B03,15,148,1070415148,G16349451981517,100.56,5.02,30.75,20.6622
172.335134,-0.603675,5067.85,2.285,-1.559,59935,KII112734N005722B03,1,15,1070501015,G10452320165503,148.86,7.34,34.9,15.9431
170.744976,-0.960187,5058.43,2.028,-1.329,59935,KII112734N005722B03,2,123,1070502123,G10450713997212,89.99,5.88,18.89,15.6759
170.763394,1.407572,4220.12,0.637,-1.557,59935,KII112734N005722B03,3,116,1070503116,G15402659005873,111.38,8.64,95.83,-999.0
172.229409,0.377291,5385.62,2.756,-1.161,59935,KII112734N005722B03,5,139,1070505139,G15403406316395,-108.03,5.3,34.87,16.3188
173.311849,-0.83715,4929.4,2.317,-1.066,59935,KII112734N005722B03,7,28,1070507028,G10452837204381,101.13,11.92,78.22,-999.0
173.498628,-0.746713,5412.17,2.824,-1.189,59935,KII112734N005722B03,7,50,1070507050,G10452824352394,143.1,5.82,31.43,-999.0
173.562466,-0.713549,4933.27,2.321,-1.365,59935,KII112734N005722B03,7,77,1070507077,G10452811143586,73.17,14.54,78.01,14.6553
173.625195,-0.582764,5436.28,2.715,-0.774,59935,KII112734N005722B03,7,88,1070507088,G10451890541884,190.04,9.27,49.15,-999.0
172.503823,-0.603901,4920.15,2.5,-1.024,59935,KII112734N005722B03,7,205,1070507205,G10452312029456,59.89,14.24,84.94,-999.0
169.5959867,0.6480831,4934.67,2.263,-1.521,59935,KII112734N005722B03,10,93,1070510093,G15401985481870,129.8,12.59,54.67,-999.0
170.833112,2.831396,4498.37,1.245,-1.42,59935,KII112734N005722B03,16,136,1070516136,G15449282759581,272.35,9.22,72.95,18.5629
171.935976,-0.831948,5073.98,2.423,-0.991,59935,KII112734N005722V01,1,79,1070601079,G10453398514378,-81.49,8.56,44.54,-999.0
170.869125,0.79355,4912.69,2.692,-0.893,59935,KII112734N005722V01,3,181,1070603181,G15402592141887,121.24,21.14,96.47,13.1529
171.448886,-0.057553,4682.43,1.794,-1.102,59935,KII112734N005722V01,5,96,1070605096,G10450193765687,16.94,14.04,93.06,-999.0
174.0832097,0.1322594,4906.88,2.163,-1.557,59935,KII112734N005722V01,6,124,1070606124,G15402885088479,58.59,6.28,27.63,-999.0
172.918657,-0.818091,4911.31,2.48,-1.018,59935,KII112734N005722V01,7,161,1070607161,G10452158350111,108.22,5.2,32.87,-999.0
172.89538,1.262267,5000.43,2.465,-1.301,59935,KII112734N005722V01,9,1,1070609001,G15403500325395,138.93,21.91,89.74,-999.0
172.6802039,1.5999106,4589.7,1.124,-1.744,59935,KII112734N005722V01,9,50,1070609050,G15405911689973,-14.61,28.33,119.65,-999.0
173.3509,1.000839,5118.79,2.822,-1.281,59935,KII112734N005722V01,9,237,1070609237,G15403887269571,151.4,11.03,52.1,-999.0
172.362911,3.129482,5247.44,2.648,-1.063,59935,KII112734N005722V01,11,36,1070611036,G15404417028925,9.67,19.98,66.59,-999.0
171.869813,2.676999,5171.43,2.703,-1.236,59935,KII112734N005722V01,11,231,1070611231,G15405299096748,155.52,15.12,60.37,-999.0
173.881286,1.947715,4896.86,2.314,-0.707,59935,KII112734N005722V01,13,189,1070613189,G15403348014036,21.54,19.04,84.7,-999.0
173.661777,1.39426,4490.58,1.198,-1.471,59935,KII112734N005722V01,13,211,1070613211,G15403782998379,183.16,11.31,65.74,-999.0
170.927981,2.336976,5201.63,2.715,-1.78,59935,KII112734N005722V01,16,164,1070616164,G15449315258126,126.84,17.71,63.72,-999.0
171.06027,3.10335,5392.7,2.722,-0.919,59935,KII112734N005722V01,16,244,1070616244,G15452980123786,35.89,13.09,55.23,-999.0
23.601553,31.638771,5182.81,2.827,-1.459,59936,EG012256N315028B02,6,67,1070706067,G17349300948460,130.56,8.12,34.15,-999.0
21.882338,29.955461,4937.01,2.219,-1.496,59936,EG012256N315028B02,7,140,1070707140,G17336684178693,-89.18,7.86,40.33,-999.0
20.174895,30.313375,4862.79,2.135,-0.718,59936,EG012256N315028V01,2,135,1070802135,G17220917596593,-76.28,10.44,51.92,-999.0
19.658529,30.423485,4983.24,2.409,-0.717,59936,EG012256N315028V01,2,231,1070802231,G17220876095970,-34.22,14.86,66.14,13.6089
20.851333,31.550456,5090.12,2.679,-1.128,59936,EG012256N315028V01,4,85,1070804085,G17344238991993,49.83,13.21,62.42,-999.0
22.940368,30.997863,5223.98,2.938,-0.94,59936,EG012256N315028V01,6,202,1070806202,G17349425072269,-227.23,8.59,49.08,-999.0
21.894498,31.460003,4859.22,2.024,-0.793,59936,EG012256N315028V01,8,229,1070808229,G17348594421919,-73.32,7.98,64.74,14.0262
20.764392,34.25108,4272.56,1.288,-0.727,59936,EG012256N315028V01,11,209,1070811209,L17346501221668,-54.7,11.69,107.35,-999.0
22.111779,33.351344,4920.6,2.377,-0.723,59936,EG012256N315028V01,12,82,1070812082,G17344477463851,-16.8,18.98,100.98,-999.0
22.991713,33.34694,5153.41,2.813,-1.031,59936,EG012256N315028V01,12,117,1070812117,G17349024369868,-189.99,16.33,71.55,-999.0
142.47088,17.772206,5075.27,2.572,-1.438,59936,HD093702N162616B03,16,91,1071216091,G16315142053480,239.8,10.82,51.2,14.9019
164.670612,29.172511,5065.38,2.779,-1.544,59936,HD110311N285548B01,3,159,1071303159,G15492160312241,38.84,6.49,27.01,-999.0
165.586243,28.122171,4854.16,1.854,-1.689,59936,HD110311N285548B01,5,62,1071305062,G15485332427142,140.95,9.73,55.03,19.0067
167.59585,27.460263,5005.91,2.725,-0.822,59936,HD110311N285548B01,7,94,1071307094,G15517098702332,-90.25,8.04,45.7,-999.0
166.508574,29.133313,4972.25,2.393,-1.42,59936,HD110311N285548B01,9,22,1071309022,G15515821356059,-152.8,15.56,73.85,-999.0
167.4449583,29.3137022,5073.19,2.621,-1.303,59936,HD110311N285548B01,9,142,1071309142,G15515719855175,198.05,10.11,48.14,14.9478
166.80478,29.245616,4766.73,2.087,-1.057,59936,HD110311N285548B01,9,217,1071309217,G15515799149634,43.13,5.63,43.5,-999.0
167.090597,30.298322,4976.31,2.094,-1.034,59936,HD110311N285548B01,12,76,1071312076,G15527539064983,-2.78,8.38,48.49,-999.0
168.535253,29.20703,4631.39,1.458,-1.52,59936,HD110311N285548B01,13,46,1071313046,G15516356895639,-203.01,6.91,43.72,-999.0
163.026648,29.002563,4972.01,2.859,-0.712,59936,HD110311N285548B01,14,41,1071314041,G15492303585749,48.52,6.87,43.38,-999.0
163.533341,29.285788,4623.89,1.741,-0.948,59936,HD110311N285548B01,14,192,1071314192,G15492394375100,139.3,5.38,44.44,19.2082
165.087982,29.961598,4707.72,1.794,-1.231,59936,HD110311N285548B01,15,87,1071315087,G15490026804508,-99.99,7.47,41.63,17.0089
165.138049,29.990093,4896.88,2.107,-1.528,59936,HD110311N285548B01,15,94,1071315094,G15490063508692,319.3,7.96,35.91,-999.0
169.171323,-5.525656,4802.34,1.844,-1.472,59938,HD111611S032819B03,1,47,1072501047,G10506814049640,16.39,8.05,46.79,-999.0
169.642232,-5.60718,4793.07,1.99,-1.253,59938,HD111611S032819B03,1,177,1072501177,G10506642345888,97.21,5.54,41.29,-999.0
169.532087,-5.810607,4617.73,1.333,-1.735,59938,HD111611S032819B03,1,199,1072501199,G10511021273054,-25.18,8.27,51.61,15.283
168.762091,-3.274994,4962.12,2.356,-1.338,59938,HD111611S032819B03,4,166,1072504166,G10507162566527,3.02,22.15,90.28,14.6122
169.268669,-4.885435,5010.05,2.372,-1.579,59938,HD111611S032819B03,5,44,1072505044,G10507454720263,136.04,10.33,69.27,-999.0
169.227416,-4.242972,4911.09,2.066,-1.666,59938,HD111611S032819B03,5,145,1072505145,G10507184891799,48.57,7.45,57.54,15.8265
171.129732,-3.575363,5082.25,2.593,-1.496,59938,HD111611S032819B03,6,52,1072506052,G10509155979367,50.3,5.68,41.34,15.972
170.334524,-5.518217,4948.33,2.228,-1.756,59938,HD111611S032819B03,7,34,1072507034,G10507018893406,253.56,5.4,34.44,-999.0
170.138961,-3.276816,5134.42,2.367,-0.88,59938,HD111611S032819B03,9,243,1072509243,G10509575554748,-1.87,16.89,91.92,-999.0
167.453157,-3.484565,4991.28,2.562,-1.627,59938,HD111611S032819B03,10,11,1072510011,G10474105660590,118.43,20.87,80.71,14.6984
166.817821,-4.289055,4990.51,2.486,-1.281,59938,HD111611S032819B03,10,31,1072510031,G10475836316543,106.87,11.99,59.21,-999.0
169.756564,-1.146395,5123.68,2.669,-1.54,59938,HD111611S032819B03,11,28,1072511028,G10505686512276,142.24,16.85,75.46,-999.0
171.264542,-2.934125,5222.78,2.581,-1.328,59938,HD111611S032819B03,13,8,1072513008,G10509040799980,145.47,17.07,75.83,15.0188
167.506736,-2.863799,5026.13,2.125,-1.041,59938,HD111611S032819B03,14,171,1072514171,G10474758894390,68.92,9.61,58.65,-999.0
168.162577,-1.663338,4982.8,2.28,-1.616,59938,HD111611S032819B03,16,70,1072516070,G10471878309065,217.75,8.42,43.57,-999.0
70.911013,10.055749,5465.63,2.809,-1.1,59939,GAC070N12B1,7,179,1072607179,G16729890250362,123.92,5.33,38.89,-999.0
69.467013,13.311817,5062.01,2.392,-0.854,59939,GAC070N12B1,15,77,1072615077,G16762817653015,122.98,8.02,50.63,-999.0
90.797919,24.609613,4848.14,2.709,-0.727,59940,GAC091N23B2,15,52,1073115052,G16098295512522,-122.01,5.73,50.77,-999.0
24.371149,57.877257,4932.07,1.815,-0.799,59941,GACII025N58B1,3,185,1073803185,G16858852340979,-77.17,5.86,46.69,16.0748
24.913278,58.247913,5023.72,2.495,-0.762,59941,GACII025N58B1,4,171,1073804171,G16859033018809,-86.69,10.85,68.57,-999.0
27.489204,56.746793,4920.72,2.266,-0.715,59941,GACII025N58B1,7,56,1073807056,G16866817629941,-82.05,7.72,53.37,-999.0
24.995083,58.774472,4431.12,1.539,-1.697,59941,GACII025N58B1,15,195,1073815195,G16859753397186,-141.36,7.91,32.42,-999.0
140.4833811,23.2104689,5039.51,2.301,-0.942,59941,HD092331N251058V03,1,64,1073901064,G16312160962217,111.87,15.98,65.03,15.1564
139.0321553,23.8253608,4209.53,1.479,-0.764,59941,HD092331N251058V03,2,73,1073902073,G16311614358982,67.49,40.12,231.17,-999.0
140.150508,23.286271,4660.5,1.836,-1.075,59941,HD092331N251058V03,2,219,1073902219,G16312217769019,-25.44,16.04,83.33,-999.0
141.418114,24.899926,4543.9,1.597,-1.04,59941,HD092331N251058V03,4,75,1073904075,G16310604292545,102.06,22.22,130.33,-999.0
141.090696,23.915736,4819.26,2.138,-0.72,59941,HD092331N251058V03,5,32,1073905032,G16310981378327,60.12,41.13,252.81,-999.0
140.120952,24.298704,4305.22,0.702,-1.727,59941,HD092331N251058V03,5,249,1073905249,G16311699291051,112.25,9.39,92.86,15.2529
140.5807261,27.1102611,4884.39,2.44,-0.905,59941,HD092331N251058V03,11,5,1073911005,G16436648219419,83.01,17.21,90.92,-999.0
143.2733347,25.5797836,5106.97,2.495,-0.921,59941,HD092331N251058V03,13,27,1073913027,G16433873643539,29.89,27.48,114.88,13.4175
143.117759,25.753171,4814.14,2.648,-0.714,59941,HD092331N251058V03,13,147,1073913147,G16433876532374,-93.66,14.64,84.94,-999.0
142.258135,25.97828694,4969.68,2.506,-0.746,59941,HD092331N251058V03,13,170,1073913170,L16434515056321,-99.08,26.49,117.11,-999.0
140.263033,26.412068,5015.69,2.465,-0.751,59941,HD092331N251058V03,15,157,1073915157,G16436420126664,95.77,32.58,142.63,-999.0
31.725594,42.29301,5099.7,2.936,-1.243,59942,HD020840N420946B03,4,170,1074304170,G17361033663934,-125.45,12.33,47.32,17.6163
30.769928,41.371052,4619.22,1.426,-1.528,59942,HD020840N420946B03,5,158,1074305158,G17369207263497,-300.6,9.57,67.99,-999.0
33.512733,40.437796,4730.11,1.41,-1.118,59942,HD020840N420946B03,7,155,1074307155,G17360309414977,-54.79,5.06,41.12,20.7692
35.315594,42.219368,5066.32,2.855,-0.93,59942,HD020840N420946B03,13,72,1074313072,G17545584870601,-153.7,12.18,59.9,-999.0
31.133237,42.733889,5029.5,2.468,-0.733,59942,HD020840N420946V01,3,146,1074403146,G17360801315954,-25.93,18.85,82.41,-999.0
32.238198,41.610682,5031.98,2.564,-0.742,59942,HD020840N420946V01,5,129,1074405129,L17360875929709,-17.13,6.69,38.99,-999.0
32.320424,41.18839,4411.25,1.859,-0.784,59942,HD020840N420946V01,5,141,1074405141,G17368918241915,4.17,18.95,172.7,-999.0
32.297987,41.523701,5168.19,2.639,-0.843,59942,HD020840N420946V01,5,150,1074405150,L17360865824177,-65.3,58.08,256.55,-999.0
32.831734,41.382569,5050.42,2.593,-1.273,59942,HD020840N420946V01,8,152,1074408152,G17360401122961,-172.77,20.32,83.82,-999.0
32.883731,43.197358,5173.11,2.814,-1.319,59942,HD020840N420946V01,9,106,1074409106,G17360937034727,72.55,34.92,136.31,-999.0
33.923563,42.579236,4965.8,2.226,-1.718,59942,HD020840N420946V01,9,127,1074409127,G17361100730136,-344.25,22.25,89.06,13.9056
30.0360728,41.3904481,4917.72,2.701,-0.708,59942,HD020840N420946V01,10,105,1074410105,G17369192645999,-163.6,17.78,103.34,-999.0
31.697753,44.1331,4730.2,1.974,-0.904,59942,HD020840N420946V01,11,16,1074411016,G17363914712320,-175.33,7.68,50.2,14.7106
32.538547,43.05296,4446.66,0.842,-1.773,59942,HD020840N420946V01,15,114,1074415114,G17360958715605,-53.41,23.06,99.51,-999.0
31.21193,44.21598,5031.61,2.366,-0.804,59942,HD020840N420946V01,16,128,1074416128,G17362788888374,-15.46,8.9,45.24,-999.0
164.98858,27.096433,5030.17,2.709,-0.986,59942,HD110311N285548B02,2,219,1074602219,G15485240944855,-219.86,6.68,30.9,-999.0
167.59585,27.460263,4931.21,2.45,-0.881,59942,HD110311N285548B02,7,94,1074607094,G15517098702332,-89.75,12.96,66.42,-999.0
166.508574,29.133313,4966.31,2.312,-1.419,59942,HD110311N285548B02,9,22,1074609022,G15515821356059,-150.09,20.16,90.32,-999.0
167.4449583,29.3137022,5059.47,2.56,-1.309,59942,HD110311N285548B02,9,142,1074609142,G15515719855175,194.3,12.99,55.5,14.9478
166.80478,29.245616,4748.32,2.015,-1.072,59942,HD110311N285548B02,9,217,1074609217,G15515799149634,40.89,7.45,52.17,-999.0
167.090597,30.298322,4919.8,1.968,-1.064,59942,HD110311N285548B02,12,76,1074612076,G15527539064983,-3.88,10.69,57.62,-999.0
168.535253,29.20703,4647.18,1.524,-1.481,59942,HD110311N285548B02,13,46,1074613046,G15516356895639,-198.63,9.69,52.13,-999.0
163.533341,29.285788,4587.71,1.729,-0.937,59942,HD110311N285548B02,14,192,1074614192,G15492394375100,140.25,7.81,55.25,19.2082
164.609998,29.719218,5239.82,2.357,-1.184,59942,HD110311N285548B02,15,61,1074615061,G15489938288676,187.45,14.08,50.51,15.5461
165.221991,30.050796,5092.57,2.685,-1.433,59942,HD110311N285548B02,15,98,1074615098,G15490065370006,10.87,10.61,40.87,-999.0
164.856015,30.796678,5431.21,2.798,-1.212,59942,HD110311N285548B02,16,129,1074616129,G15490833130189,-89.53,10.31,39.45,20.1483
129.838629,18.660131,5187.81,2.577,-0.825,59960,KII083141N185915V01,6,33,1083206033,G16326303663661,44.17,19.94,97.39,-999.0
128.798918,20.235239,4769.9,2.138,-0.842,59960,KII083141N185915V01,9,51,1083209051,G16334704833431,149.95,15.55,93.52,-999.0
127.766672,20.546906,4801.19,2.157,-0.974,59960,KII083141N185915V01,11,77,1083211077,G16334148970750,-65.18,18.47,87.68,14.0683
128.00104,20.77637,4922.43,2.26,-1.682,59960,KII083141N185915V01,11,94,1083211094,G16334287402269,-145.08,7.39,28.68,-999.0
176.428732,4.680522,4965.8,2.359,-0.77,59960,KII114551N063145V01,1,82,1083301082,G15409648135072,-24.12,15.51,80.95,-999.0
175.647168,6.357801,5498.01,2.999,-0.958,59960,KII114551N063145V01,3,197,1083303197,G15398699796796,47.7,48.54,165.76,-999.0
175.513578,6.806951,4985.29,2.824,-0.896,59960,KII114551N063145V01,3,217,1083303217,G15398672853792,-30.15,23.93,121.1,-999.0
176.570985,6.274372,4756.52,1.503,-1.495,59960,KII114551N063145V01,4,54,1083304054,G15399015271340,233.04,11.49,68.23,-999.0
176.7298397,5.1747719,4933.63,2.371,-1.026,59960,KII114551N063145V01,5,42,1083305042,G15409566314239,260.2,22.08,142.91,-999.0
178.53855,6.443588,4315.59,0.817,-1.485,59960,KII114551N063145V01,6,62,1083306062,G15400311773321,145.36,5.63,64.66,14.3823
178.354563,5.641131,4974.59,2.456,-1.201,59960,KII114551N063145V01,6,224,1083306224,G15400219260269,147.88,8.2,35.05,14.0837
177.286129,4.694482,4711.3,2.107,-0.967,59960,KII114551N063145V01,7,164,1083307164,G15408587757830,142.15,18.92,124.29,-999.0
177.529738,6.506121,5229.78,2.586,-1.73,59960,KII114551N063145V01,8,36,1083308036,G15400932948451,186.3,16.31,66.8,19.0815
176.245905,8.034577,5062.73,2.358,-0.897,59960,KII114551N063145V01,11,79,1083311079,G15455962533317,69.19,49.94,165.86,-999.0
176.331124,8.159185,4952.11,2.355,-1.309,59960,KII114551N063145V01,11,84,1083311084,G15455953953170,42.09,39.26,149.1,17.5599
178.145844,7.261522,4650.12,2.282,-0.725,59960,KII114551N063145V01,13,142,1083313142,G15401663805443,5.03,15.45,102.05,-999.0
175.091716,7.059868,5371.03,2.813,-1.338,59960,KII114551N063145V01,14,174,1083314174,G15455527148921,228.29,15.85,58.71,-999.0
175.460974,8.244892,4370.51,1.745,-0.793,59960,KII114551N063145V01,16,70,1083316070,G15456251803049,11.59,17.05,173.39,-999.0
91.2897738,24.7250918,5408.73,2.82,-0.957,59960,TD061156N231225K01,16,214,1083416214,G16101145335826,-242.6,6.22,43.86,-999.0
91.251132,36.800996,4987.92,2.492,-0.704,59961,GAC091N38M1,5,7,1083505007,G16087177363456,7.72,5.33,21.23,-999.0
39.168987,46.540601,4975.88,2.254,-0.814,59961,HD024231N470147B03,3,50,1083603050,G17547124885272,-36.09,13.18,75.39,15.2742
40.945643,45.775864,5087.56,2.261,-0.793,59961,HD024231N470147B03,5,200,1083605200,G17556626252201,-106.17,5.25,42.24,-999.0
42.149875,46.675583,5080.21,2.382,-0.908,59961,HD024231N470147B03,8,69,1083608069,G17556595162242,-101.86,7.62,45.91,-999.0
104.9221006,19.0635894,4494.26,0.943,-1.76,59961,HD065831N191319V03,4,51,1083704051,G16212616396585,14.88,15.5,83.17,14.4552
